code,theme,enabled,note,name_zh,market,official_industry,current_themes
8045,通信網路 / 綜合,1,current classified theme,達運光電,TWSE,通信網路業,通信網路 / 綜合
8046,ABF載板,1,current classified theme,南電,TWSE,電子零組件業,ABF載板
8047,電子設備整合 / 綜合,1,current classified theme,星雲,TPEx,其他電子業,電子設備整合 / 綜合
8048,通信網路 / 綜合,1,current classified theme,德勝,TPEx,通信網路業,通信網路 / 綜合
8049,光電業 / 其他,1,current classified theme,晶采,TPEx,光電業,光電業 / 其他
8050,電腦週邊設備 / 綜合,1,current classified theme,廣積,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
8054,半導體 / 綜合,1,current classified theme,安國,TPEx,半導體業,半導體 / 綜合
8059,通信網路 / 綜合,1,current classified theme,凱碩,TPEx,通信網路業,通信網路 / 綜合
8064,光電業 / 其他,1,current classified theme,東捷,TPEx,光電業,光電業 / 其他
8066,居家生活 / 綜合,1,current classified theme,來思達,TPEx,居家生活,居家生活 / 綜合
8067,電子通路 / 綜合,1,current classified theme,志旭,TPEx,電子通路業,電子通路 / 綜合
8068,電子通路 / 綜合,1,current classified theme,全達,TPEx,電子通路業,電子通路 / 綜合
8069,顯示面板,1,e-paper display exposure,元太,TPEx,光電業,顯示面板
8070,電子通路 / 綜合,1,current classified theme,長華*,TWSE,電子通路業,電子通路 / 綜合
8071,電子零組件 / 綜合,1,current classified theme,能率網通,TPEx,電子零組件業,電子零組件 / 綜合
8072,電子通路 / 綜合,1,current classified theme,陞泰,TWSE,電子通路業,電子通路 / 綜合
8074,電子零組件 / 綜合,1,current classified theme,鉅橡,TPEx,電子零組件業,電子零組件 / 綜合
8076,電腦週邊設備 / 綜合,1,current classified theme,伍豐,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
8077,觀光餐旅 / 綜合,1,current classified theme,洛碁,TPEx,觀光餐旅,觀光餐旅 / 綜合
8080,建材營造 / 綜合,1,current classified theme,印鉐,TPEx,建材營造,建材營造 / 綜合
8081,半導體 / 綜合,1,current classified theme,致新,TWSE,半導體業,半導體 / 綜合
8083,電機機械 / 綜合,1,current classified theme,瑞穎,TPEx,電機機械,電機機械 / 綜合
8084,電子通路 / 綜合,1,current classified theme,巨虹,TPEx,電子通路業,電子通路 / 綜合
8085,電子設備整合 / 綜合,1,current classified theme,福華,TPEx,其他電子業,電子設備整合 / 綜合
8086,PA / 射頻元件,1,current classified theme,宏捷科,TPEx,半導體業,PA / 射頻元件
8087,綠能環保 / 綜合,1,current classified theme,華鎂鑫,TPEx,綠能環保,綠能環保 / 綜合
8088,半導體 / 綜合,1,current classified theme,品安,TPEx,半導體業,半導體 / 綜合
8089,通信網路 / 綜合,1,current classified theme,康全電訊,TPEx,通信網路業,通信網路 / 綜合
8091,半導體 / 綜合,1,current classified theme,翔名,TPEx,半導體業,半導體 / 綜合
8092,電子設備整合 / 綜合,1,current classified theme,建暐,TPEx,其他電子業,電子設備整合 / 綜合
8093,電子零組件 / 綜合,1,current classified theme,保銳,TPEx,電子零組件業,電子零組件 / 綜合
8096,IC通路,1,current classified theme,擎亞,TPEx,電子通路業,IC通路
8097,通信網路 / 綜合,1,current classified theme,常珵,TPEx,通信網路業,通信網路 / 綜合
8099,資服 / AI Agent,1,current classified theme,大世科,TPEx,資訊服務業,資服 / AI Agent
8101,通信網路 / 綜合,1,current classified theme,華冠,TWSE,通信網路業,通信網路 / 綜合
8103,電子零組件 / 綜合,1,current classified theme,瀚荃,TWSE,電子零組件業,電子零組件 / 綜合
8104,光電業 / 其他,1,current classified theme,錸寶,TWSE,光電業,光電業 / 其他
8105,光電業 / 其他,1,current classified theme,凌巨,TWSE,光電業,光電業 / 其他
8107,電機機械 / 綜合,1,current classified theme,大億金茂,TPEx,電機機械,電機機械 / 綜合
8109,電子零組件 / 綜合,1,current classified theme,博大,TPEx,電子零組件業,電子零組件 / 綜合
8110,半導體 / 綜合,1,current classified theme,華東,TWSE,半導體業,半導體 / 綜合
8111,光電業 / 其他,1,current classified theme,立碁,TPEx,光電業,光電業 / 其他
8112,IC通路,1,current classified theme,至上,TWSE,電子通路業,IC通路
8114,電腦週邊設備 / 綜合,1,current classified theme,振樺電,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
8121,電子零組件 / 綜合,1,current classified theme,越峰,TPEx,電子零組件業,電子零組件 / 綜合
8131,半導體 / 綜合,1,current classified theme,福懋科,TWSE,半導體業,半導體 / 綜合
8147,電子零組件 / 綜合,1,current classified theme,正淩,TPEx,電子零組件業,電子零組件 / 綜合
8150,封測 / 測試,1,lcd driver backend exposure,南茂,TWSE,半導體業,封測 / 測試
8155,電子零組件 / 綜合,1,current classified theme,博智,TPEx,電子零組件業,電子零組件 / 綜合
8162,半導體 / 綜合,1,current classified theme,微矽電子-創,TWSE,半導體業,半導體 / 綜合
8163,BBU / 電源管理,1,current classified theme,達方,TWSE,電腦及週邊設備業,BBU / 電源管理
8171,綠能環保 / 綜合,1,current classified theme,天宇,TPEx,綠能環保,綠能環保 / 綜合
8176,通信網路 / 綜合,1,current classified theme,智捷,TPEx,通信網路業,通信網路 / 綜合
8182,電子零組件 / 綜合,1,current classified theme,加高,TPEx,電子零組件業,電子零組件 / 綜合
8183,電子設備整合 / 綜合,1,current classified theme,精星,TPEx,其他電子業,電子設備整合 / 綜合
8201,電子設備整合 / 綜合,1,current classified theme,無敵,TWSE,其他電子業,電子設備整合 / 綜合
8210,伺服器ODM / 機櫃,1,current classified theme,勤誠,TWSE,電腦及週邊設備業,伺服器ODM / 機櫃
8213,電子零組件 / 綜合,1,current classified theme,志超,TWSE,電子零組件業,電子零組件 / 綜合
8215,光電業 / 其他,1,current classified theme,明基材,TWSE,光電業,光電業 / 其他
8222,電機機械 / 綜合,1,current classified theme,寶一,TWSE,電機機械,電機機械 / 綜合
8227,半導體 / 綜合,1,current classified theme,巨有科技,TPEx,半導體業,半導體 / 綜合
8234,邊緣AI / IPC,1,current classified theme,新漢,TPEx,電腦及週邊設備業,邊緣AI / IPC
8240,光電業 / 其他,1,current classified theme,華宏,TPEx,光電業,光電業 / 其他
8249,電子零組件 / 綜合,1,current classified theme,菱光,TWSE,電子零組件業,電子零組件 / 綜合
8255,電機機械 / 綜合,1,current classified theme,朋程,TPEx,電機機械,電機機械 / 綜合
8261,半導體 / 綜合,1,current classified theme,富鼎,TWSE,半導體業,半導體 / 綜合
8271,半導體 / 綜合,1,current classified theme,宇瞻,TWSE,半導體業,半導體 / 綜合
8277,半導體 / 綜合,1,current classified theme,商丞,TPEx,半導體業,半導體 / 綜合
8279,生技醫療 / 綜合,1,current classified theme,生展,TPEx,生技醫療業,生技醫療 / 綜合
8284,資服 / AI Agent,1,current classified theme,三竹,TPEx,資訊服務業,資服 / AI Agent
8289,電子零組件 / 綜合,1,current classified theme,泰藝,TPEx,電子零組件業,電子零組件 / 綜合
8291,電子零組件 / 綜合,1,current classified theme,尚茂,TPEx,電子零組件業,電子零組件 / 綜合
8299,記憶體 / SSD,1,current classified theme,群聯,TPEx,半導體業,記憶體 / SSD
8341,綠能環保 / 綜合,1,current classified theme,日友,TWSE,綠能環保,綠能環保 / 綜合
8342,綜合產業 / 綜合,1,current classified theme,益張,TPEx,其他,綜合產業 / 綜合
8349,扣件 / 特殊鋼,1,theme refinement v2,恒耀國際,TPEx,鋼鐵工業,扣件 / 特殊鋼
8354,綜合產業 / 綜合,1,current classified theme,冠好,TPEx,其他,綜合產業 / 綜合
8358,PCB / CCL,1,copper foil and pcb material exposure,金居,TPEx,電子零組件業,PCB / CCL
8367,航運物流 / 綜合,1,current classified theme,建新國際,TWSE,航運業,航運物流 / 綜合
8374,電機機械 / 綜合,1,current classified theme,羅昇,TWSE,電機機械,電機機械 / 綜合
8383,半導體 / 綜合,1,current classified theme,千附,TPEx,半導體業,半導體 / 綜合
8390,綠能環保 / 綜合,1,current classified theme,金益鼎,TPEx,綠能環保,綠能環保 / 綜合
8401,綜合產業 / 綜合,1,current classified theme,白紗科,TPEx,其他,綜合產業 / 綜合
8403,生技醫療 / 綜合,1,current classified theme,盛弘,TPEx,生技醫療業,生技醫療 / 綜合
8404,綜合產業 / 綜合,1,current classified theme,百和興業-KY,TWSE,其他,綜合產業 / 綜合
8409,生技醫療 / 綜合,1,current classified theme,商之器,TPEx,生技醫療業,生技醫療 / 綜合
8410,電腦週邊設備 / 綜合,1,current classified theme,森田,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
8411,綜合產業 / 綜合,1,current classified theme,福貞-KY,TWSE,其他,綜合產業 / 綜合
8415,鋼鐵材料 / 綜合,1,current classified theme,大國鋼,TPEx,鋼鐵工業,鋼鐵材料 / 綜合
8416,資訊服務 / 綜合,1,current classified theme,實威,TPEx,資訊服務業,資訊服務 / 綜合
8420,待確認 / 特殊標的,1,current classified theme,明揚,TPEx,,待確認 / 特殊標的
8421,綜合產業 / 綜合,1,current classified theme,旭源,TPEx,其他,綜合產業 / 綜合
8422,綠能環保 / 綜合,1,current classified theme,可寧衛*,TWSE,綠能環保,綠能環保 / 綜合
8423,綠能環保 / 綜合,1,current classified theme,保綠-KY,TPEx,綠能環保,綠能環保 / 綜合
8424,建材營造 / 綜合,1,current classified theme,惠普,TPEx,建材營造,建材營造 / 綜合
8426,綜合產業 / 綜合,1,current classified theme,紅木-KY,TPEx,其他,綜合產業 / 綜合
8429,零售貿易 / 綜合,1,current classified theme,金麗-KY,TWSE,貿易百貨,零售貿易 / 綜合
8431,電子設備整合 / 綜合,1,current classified theme,匯鑽科,TPEx,其他電子業,電子設備整合 / 綜合
8432,生技醫療 / 綜合,1,current classified theme,東生華,TPEx,生技醫療業,生技醫療 / 綜合
8433,居家生活 / 綜合,1,current classified theme,弘帆,TPEx,居家生活,居家生活 / 綜合
8435,綜合產業 / 綜合,1,current classified theme,鉅邁,TPEx,其他,綜合產業 / 綜合
8436,生技醫療 / 綜合,1,current classified theme,大江,TPEx,生技醫療業,生技醫療 / 綜合
8437,綜合產業 / 綜合,1,current classified theme,大地-KY,TPEx,其他,綜合產業 / 綜合
8438,綠能環保 / 綜合,1,current classified theme,昶昕,TWSE,綠能環保,綠能環保 / 綜合
8440,綠能環保 / 綜合,1,current classified theme,綠電,TPEx,綠能環保,綠能環保 / 綜合
8442,綜合產業 / 綜合,1,current classified theme,威宏-KY,TWSE,其他,綜合產業 / 綜合
8443,零售貿易 / 綜合,1,current classified theme,阿瘦,TWSE,貿易百貨,零售貿易 / 綜合
8444,綜合產業 / 綜合,1,current classified theme,綠河-KY,TPEx,其他,綜合產業 / 綜合
8446,文化創意 / 綜合,1,current classified theme,華研,TPEx,文化創意業,文化創意 / 綜合
8450,文化創意 / 綜合,1,current classified theme,霹靂,TPEx,文化創意業,文化創意 / 綜合
8454,網路平台 / 數位娛樂,1,theme singleton cleanup v3,富邦媒,TWSE,數位雲端,網路平台 / 數位娛樂
8455,電子設備整合 / 綜合,1,current classified theme,大拓-KY,TPEx,其他電子業,電子設備整合 / 綜合
8462,運動休閒 / 綜合,1,current classified theme,柏文,TWSE,運動休閒,運動休閒 / 綜合
8463,綜合產業 / 綜合,1,current classified theme,潤泰材,TWSE,其他,綜合產業 / 綜合
8464,居家生活 / 綜合,1,current classified theme,億豐,TWSE,居家生活,居家生活 / 綜合
8466,綜合產業 / 綜合,1,current classified theme,美吉吉-KY,TWSE,其他,綜合產業 / 綜合
8467,運動休閒 / 綜合,1,current classified theme,波力-KY,TWSE,運動休閒,運動休閒 / 綜合
8472,數位雲端 / 綜合,1,current classified theme,夠麻吉,TPEx,數位雲端,數位雲端 / 綜合
8473,綠能環保 / 綜合,1,current classified theme,山林水,TWSE,綠能環保,綠能環保 / 綜合
8476,綠能環保 / 綜合,1,current classified theme,台境*,TWSE,綠能環保,綠能環保 / 綜合
8477,網路平台 / 數位娛樂,1,theme singleton cleanup v3,創業家,TPEx,數位雲端,網路平台 / 數位娛樂
8478,運動休閒 / 綜合,1,current classified theme,東哥遊艇,TWSE,運動休閒,運動休閒 / 綜合
8481,綜合產業 / 綜合,1,current classified theme,政伸,TWSE,其他,綜合產業 / 綜合
8482,居家生活 / 綜合,1,current classified theme,商億-KY,TWSE,居家生活,居家生活 / 綜合
8487,數位雲端 / 綜合,1,current classified theme,愛爾達-創,TWSE,數位雲端,數位雲端 / 綜合
8488,綜合產業 / 綜合,1,current classified theme,吉源-KY,TWSE,其他,綜合產業 / 綜合
8489,綜合產業 / 綜合,1,current classified theme,三貝德,TPEx,其他,綜合產業 / 綜合
8499,電子設備整合 / 綜合,1,current classified theme,鼎炫-KY,TWSE,其他電子業,電子設備整合 / 綜合
8905,綜合產業 / 綜合,1,current classified theme,裕國,TPEx,其他,綜合產業 / 綜合
8906,綜合產業 / 綜合,1,current classified theme,花王,TPEx,其他,綜合產業 / 綜合
8908,能源公用 / 綜合,1,current classified theme,欣雄,TPEx,油電燃氣業,能源公用 / 綜合
8916,綜合產業 / 綜合,1,current classified theme,光隆,TPEx,其他,綜合產業 / 綜合
8917,能源公用 / 綜合,1,current classified theme,欣泰,TPEx,油電燃氣業,能源公用 / 綜合
8921,綜合產業 / 綜合,1,current classified theme,沈氏,TPEx,其他,綜合產業 / 綜合
8923,文化創意 / 綜合,1,current classified theme,時報,TPEx,文化創意業,文化創意 / 綜合
8924,運動休閒 / 綜合,1,current classified theme,大田,TPEx,運動休閒,運動休閒 / 綜合
8926,能源公用 / 綜合,1,current classified theme,台汽電,TWSE,油電燃氣業,能源公用 / 綜合
8927,能源公用 / 綜合,1,current classified theme,北基,TPEx,油電燃氣業,能源公用 / 綜合
8928,運動休閒 / 綜合,1,current classified theme,鉅明,TPEx,運動休閒,運動休閒 / 綜合
8929,綜合產業 / 綜合,1,current classified theme,富堡,TPEx,其他,綜合產業 / 綜合
8930,鋼板 / 鋼捲 / 不鏽鋼,1,theme refinement v2,青鋼,TPEx,鋼鐵工業,鋼板 / 鋼捲 / 不鏽鋼
8931,能源公用 / 綜合,1,current classified theme,大汽電,TPEx,油電燃氣業,能源公用 / 綜合
8932,綜合產業 / 綜合,1,current classified theme,智通,TPEx,其他,綜合產業 / 綜合
8933,運動休閒 / 綜合,1,current classified theme,愛地雅,TPEx,運動休閒,運動休閒 / 綜合
8935,綜合產業 / 綜合,1,current classified theme,邦泰,TPEx,其他,綜合產業 / 綜合
8936,綜合產業 / 綜合,1,current classified theme,國統,TPEx,其他,綜合產業 / 綜合
8937,綜合產業 / 綜合,1,current classified theme,合騏,TPEx,其他,綜合產業 / 綜合
8938,運動休閒 / 綜合,1,current classified theme,明安,TPEx,運動休閒,運動休閒 / 綜合
8940,觀光餐旅 / 綜合,1,current classified theme,新天地,TWSE,觀光餐旅,觀光餐旅 / 綜合
8941,居家生活 / 綜合,1,current classified theme,關中,TPEx,居家生活,居家生活 / 綜合
8942,綜合產業 / 綜合,1,current classified theme,森鉅,TPEx,其他,綜合產業 / 綜合
